"Tag Code","Mark Rear Type Name","Event Type Name","Event Site Code Value","Event Date Time Value","Event Release Date Time Value","Antenna ID","Antenna Group Configuration Value","CTH Count"
"3D9.1C2D6EAD4C","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6EAD4C","Wild Fish or Natural Production","Observation","TOP","4/11/2013 12:37:06 PM","","24","100","1"
"3D9.1C2D6EAD4C","Wild Fish or Natural Production","Observation","TOP","4/11/2013 12:37:49 PM","","21","100","1"
"3D9.1C2D6EAD4C","Wild Fish or Natural Production","Observation","TOP","4/23/2013 3:55:02 PM","","24","100","1"
"3D9.1C2D6EAD4C","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:39:59 PM","","05","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:40:00 PM","","06","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/2/2012 11:01:30 PM","","05","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/2/2012 11:01:31 PM","","06","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/4/2012 5:54:50 AM","","06","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/4/2012 5:54:51 AM","","06","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/4/2012 5:55:12 AM","","05","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","PRO","11/4/2012 5:55:13 AM","","05","110","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","TOP","1/31/2013 3:09:17 AM","","26","100","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Observation","TOP","1/31/2013 3:09:44 AM","","23","100","1"
"3D9.1C2D6EC33C","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:39:00 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:39:01 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:39:05 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:43:51 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:43:52 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:46:54 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:46:55 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:46:56 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:46:57 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:46:58 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:47:51 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:47:52 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:48:37 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Observation","PRO","11/1/2012 5:48:38 PM","","05","110","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Passive Recapture","YAKIM2","3/13/2013 12:00:00 PM","3/16/2013 12:00:00 AM","NA","0","1"
"3D9.1C2D6ED567","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6EE23A","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6EE23A","Wild Fish or Natural Production","Observation","SAT","12/3/2012 9:37:22 AM","","15","100","1"
"3D9.1C2D6EE23A","Wild Fish or Natural Production","Observation","SAT","12/3/2012 9:37:44 AM","","12","100","1"
"3D9.1C2D6EE23A","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/29/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6EF659","Unknown","Mark","CHANDL","3/6/2013 12:00:00 PM","3/6/2013 12:00:00 AM","NA","0","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:07:03 PM","","07","100","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:07:16 PM","","05","100","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:07:17 PM","","05","100","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:07:26 PM","","03","100","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:08:11 PM","","01","100","1"
"3D9.1C2D6EF659","Unknown","Observation","ICH","4/2/2013 6:08:12 PM","","01","100","1"
"3D9.1C2D6EF659","Unknown","Recapture","PRO","9/4/2012 12:00:00 PM","3/14/2013 12:00:00 AM","NA","0","1"
"3D9.1C2D6EFA0D","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6EFA0D","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/29/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:34:50 AM","","05","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:34:52 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:40:35 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:40:36 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:40:44 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 3:40:45 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 4:03:08 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 4:03:24 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 4:03:25 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:28:49 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:28:50 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:28:53 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:28:54 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:43:22 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/30/2012 6:43:23 PM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:16:39 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:16:40 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:25:10 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:25:14 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:25:15 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:48:11 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:48:12 AM","","06","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Observation","PRO","10/31/2012 12:48:18 AM","","05","110","1"
"3D9.1C2D6F0620","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:48:58 AM","","05","110","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:49:00 AM","","06","110","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 2:31:16 PM","","06","110","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 2:31:21 PM","","05","110","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Observation","PRO","10/30/2012 2:31:22 PM","","05","110","1"
"3D9.1C2D6F139C","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F21BD","Unknown","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 5:33:18 AM","","05","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 5:33:19 AM","","05","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 5:33:20 AM","","06","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 5:33:21 AM","","06","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 11:11:34 AM","","06","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 11:11:35 AM","","06","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 11:11:38 AM","","05","110","1"
"3D9.1C2D6F21BD","Unknown","Observation","PRO","10/30/2012 11:11:39 AM","","05","110","1"
"3D9.1C2D6F21BD","Unknown","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F406E","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F406E","Wild Fish or Natural Production","Observation","PRO","4/21/2013 2:35:33 AM","","05","110","1"
"3D9.1C2D6F406E","Wild Fish or Natural Production","Observation","PRO","4/21/2013 2:35:34 AM","","05","110","1"
"3D9.1C2D6F406E","Wild Fish or Natural Production","Observation","PRO","4/21/2013 2:35:36 AM","","06","110","1"
"3D9.1C2D6F406E","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 3:58:14 AM","","05","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 3:58:15 AM","","05","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 3:58:16 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:20:17 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:20:18 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:25:06 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:25:07 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:25:08 AM","","06","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:25:37 AM","","05","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Observation","PRO","10/31/2012 7:25:38 AM","","05","110","1"
"3D9.1C2D6F43CC","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/31/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/14/2012 4:57:45 PM","","05","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/14/2012 4:57:46 PM","","05","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/14/2012 4:57:47 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 12:52:11 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 12:52:12 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 12:52:18 PM","","05","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 1:51:15 PM","","05","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 1:51:17 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 1:51:18 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 9:18:23 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 9:18:24 PM","","06","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Observation","PRO","11/16/2012 9:18:26 PM","","05","110","1"
"3D9.1C2D6F4602","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/14/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F488A","Unknown","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F488A","Unknown","Observation","SAT","3/29/2013 1:04:40 AM","","13","100","1"
"3D9.1C2D6F488A","Unknown","Observation","SAT","3/29/2013 1:05:06 AM","","11","100","1"
"3D9.1C2D6F488A","Unknown","Observation","SAT","4/9/2013 7:42:24 PM","","12","100","1"
"3D9.1C2D6F488A","Unknown","Observation","SAT","4/9/2013 7:42:56 PM","","13","100","1"
"3D9.1C2D6F488A","Unknown","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F5725","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F5725","Wild Fish or Natural Production","Observation","PRO","11/1/2012 7:25:09 AM","","05","110","1"
"3D9.1C2D6F5725","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F5A7A","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F5A7A","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:39:39 AM","","05","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:39:40 AM","","06","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:51:27 AM","","06","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:51:36 AM","","06","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 5:51:37 AM","","06","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 8:59:38 AM","","06","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","PRO","10/30/2012 8:59:42 AM","","05","110","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","TOP","11/22/2012 1:22:15 AM","","26","100","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Observation","TOP","11/22/2012 1:22:44 AM","","23","100","1"
"3D9.1C2D6F70F3","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D6FE3F5","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D6FE3F5","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/1/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D700C7A","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D700C7A","Wild Fish or Natural Production","Observation","SAT","3/3/2013 2:43:57 AM","","13","100","1"
"3D9.1C2D700C7A","Wild Fish or Natural Production","Observation","SAT","3/3/2013 2:44:53 AM","","12","100","1"
"3D9.1C2D700C7A","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/31/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D701836","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D701836","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","10/30/2012 12:00:00 AM","NA","0","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Mark","CHANDL","10/10/2012 12:00:00 PM","10/10/2012 12:00:00 PM","NA","0","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/10/2012 9:50:55 PM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/10/2012 9:50:56 PM","","06","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:51:57 AM","","06","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:51:58 AM","","06","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:00 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:01 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:02 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:03 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:04 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Observation","PRO","11/11/2012 2:52:05 AM","","05","110","1"
"3D9.1C2D701B9B","Wild Fish or Natural Production","Recapture","PRO","9/4/2012 12:00:00 PM","11/10/2012 12:00:00 AM","NA","0","1"
