"Tag Code","Event File Name","Event Type Name","Event Capture Method Name","Event Capture Method Code","Event Site Name","Event Site Code Value","Event Date MMDDYYYY","Event Date Time Value","Event Release Site Name","Event Release Date MMDDYYYY","Event Release Date Time Value","Event Rear Type Name","Event Rear Type Code","Event Species Code","Event Species Name","Event SRR Code","Event SRR Name","Event Conditional Comments Code","Event Conditional Comments Name","Mark File Name","Mark Data Project Code and Name","Mark Species Name","Mark Rear Type Name","Mark Site Code Value","Mark Date MMDDYYYY","CTH Count"
"3D9.1C2DBC73B9","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/4/2012","12/4/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC7F0A","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","12/26/2012","12/26/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC7F82","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/23/2012","11/23/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC80C9","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/9/2013","4/9/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBC826E","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/10/2013","1/10/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC8964","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2012","10/21/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC8A2A","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/10/2013","1/10/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC8A67","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/16/2012","10/16/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC8BDD","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/15/2012","11/15/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBC8BF9","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/27/2012","9/27/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC8DF7","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/20/2012","10/20/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC9283","WJB11257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2011","9/14/2011 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/3/2012","4/3/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB11257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2011","1"
"3D9.1C2DBC9770","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","1/18/2013","1/18/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC9A0B","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/4/2012","10/4/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBC9CD5","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/1/2012","11/1/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCA04D","WJB11257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2011","9/14/2011 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/3/2012","4/3/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB11257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2011","1"
"3D9.1C2DBCA4DD","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/30/2012","10/30/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCA4EB","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/15/2012","9/15/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCA64D","WJB11257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2011","9/14/2011 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/13/2012","3/13/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF","Returning Fish, Tagged as Adult","WJB11257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2011","1"
"3D9.1C2DBCA680","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/21/2012","10/21/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCA8DB","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/17/2013","4/17/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBCAABC","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/27/2012","9/27/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCAE93","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/20/2013","3/20/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBCB1D6","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/26/2012","10/26/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCB48A","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/30/2012","9/30/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCB52E","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/4/2013","3/4/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCB55D","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/3/2013","2/3/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCB5AF","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/17/2013","4/17/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBCB9F4","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/27/2012","10/27/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCBB87","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/1/2013","2/1/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCBFD5","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/30/2012","9/30/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCC077","WJB12311.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","11/6/2012","11/6/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","4/14/2013","4/14/2013 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12311.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","11/6/2012","1"
"3D9.1C2DBCC305","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/29/2012","10/29/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCCB1C","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/22/2012","10/22/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCCE2D","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/27/2012","9/27/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA","Male, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCEBAB","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/22/2012","10/22/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE RT","Tagged as Adult, Radio Tagged, Female, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCEECB","WJB11257.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/14/2011","9/14/2011 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","2/14/2012","2/14/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB11257.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/14/2011","1"
"3D9.1C2DBCEFD6","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","11/25/2012","11/25/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCF545","WJB14031.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","1/31/2014","1/31/2014 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","3/14/2014","3/14/2014 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB14031.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","1/31/2014","1"
"3D9.1C2DBCF54A","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","10/24/2012","10/24/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF MA RT","Male, Returning Fish, Tagged as Adult, Radio Tagged","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
"3D9.1C2DBCF9E5","WJB12252.PRO","Mark","Adult Passage Ladder","LADDER","PRO - Prosser Diversion Dam, Yakima River","PRO","9/8/2012","9/8/2012 12:00:00 PM","PROTAL - PRO - Release into the Tailrace within 0.5 km downstream of Dam","9/25/2012","9/25/2012 12:00:00 AM","Unknown","U","3","Steelhead","32U","Summer Steelhead (unknown r/t)","AT RF FE","Female, Tagged as Adult, Returning Fish","WJB12252.PRO","WJB - Yakima Basin Adult Tagging Projects","Steelhead","Unknown","PRO","9/8/2012","1"
